127.0.0.1 - - [08/Dec/2022:15:54:29 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:20 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:24 +0900] "GET /myapp/board/detail.do?seq=10 HTTP/1.1" 200 9164
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:24 +0900] "GET /myapp/board/resources/css/normalize.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:24 +0900] "GET /myapp/resources/icon/facebook-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:24 +0900] "GET /myapp/resources/icon/youtube-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:24 +0900] "GET /myapp/resources/icon/twitter-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:24 +0900] "GET /myapp/resources/icon/email-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:41 +0900] "GET /myapp/ HTTP/1.1" 200 12278
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:41 +0900] "GET /myapp/resources/icon/facebook-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:41 +0900] "GET /myapp/resources/icon/twitter-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:41 +0900] "GET /myapp/resources/icon/youtube-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:41 +0900] "GET /myapp/resources/icon/email-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:49 +0900] "POST /member/loginCheck.do HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:52 +0900] "GET /myapp/member/agree.do HTTP/1.1" 200 102075
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:52 +0900] "GET /myapp/member/resources/css/normalize.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:52 +0900] "GET /myapp/resources/icon/email-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:52 +0900] "GET /myapp/resources/icon/facebook-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:52 +0900] "GET /myapp/resources/icon/twitter-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:16:12:52 +0900] "GET /myapp/resources/icon/youtube-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:35 +0900] "GET /myapp/member/agree.do HTTP/1.1" 200 102075
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:35 +0900] "GET /myapp/member/resources/css/normalize.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:35 +0900] "GET /myapp/resources/icon/facebook-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:35 +0900] "GET /myapp/resources/icon/twitter-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:35 +0900] "GET /myapp/resources/icon/youtube-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:35 +0900] "GET /myapp/resources/icon/email-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:39 +0900] "GET /myapp/member/join.do HTTP/1.1" 200 14214
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:39 +0900] "GET /myapp/member/resources/css/normalize.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:39 +0900] "GET /myapp/resources/icon/facebook-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:39 +0900] "GET /myapp/resources/icon/youtube-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:39 +0900] "GET /myapp/resources/icon/twitter-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:39 +0900] "GET /myapp/resources/icon/email-icon.svg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [08/Dec/2022:17:18:42 +0900] "POST /myapp/member/idCheck.do HTTP/1.1" 200 18
